READ,ACCEPTFRND,0,69,72,1134026748165900,1134027073679525,0,GetFriends
READ,ACCEPTFRND,1,69,18,1134027073715843,1134027159731833,0,GetFriends
READ,ACCEPTFRND,2,69,560,1134027159751239,1134027227222715,0,GetFriends
READ,ACCEPTFRND,3,69,39,1134027227238615,1134027259200215,0,GetFriends
READ,ACCEPTFRND,4,69,0,1134027259225813,1134027288855570,0,GetFriends
READ,ACCEPTFRND,5,69,263,1134027288875387,1134027328145706,0,GetFriends
READ,ACCEPTFRND,6,69,190,1134027328160895,1134027352495148,0,GetFriends
READ,ACCEPTFRND,7,69,670,1134027352528000,1134027397645226,0,GetFriends
READ,ACCEPTFRND,8,69,19,1134027397666155,1134027440358032,0,GetFriends
READ,ACCEPTFRND,9,69,402,1134027440372980,1134027480232495,0,GetFriends
READ,ACCEPTFRND,10,69,391,1134027480252021,1134027521541929,0,GetFriends
READ,ACCEPTFRND,11,69,539,1134027521560053,1134027563450086,0,GetFriends
READ,ACCEPTFRND,12,69,18,1134027563469021,1134027598353564,0,GetFriends
READ,ACCEPTFRND,13,69,6,1134027598364535,1134027641149085,0,GetFriends
READ,ACCEPTFRND,14,69,281,1134027641165155,1134027677131007,0,GetFriends
READ,ACCEPTFRND,15,69,419,1134027677141627,1134027714864173,0,GetFriends
READ,ACCEPTFRND,16,69,717,1134027714874723,1134027760269719,0,GetFriends
READ,ACCEPTFRND,17,69,37,1134027760279077,1134027801239346,0,GetFriends
READ,ACCEPTFRND,18,69,22,1134027801249134,1134027840471544,0,GetFriends
READ,ACCEPTFRND,19,69,906,1134027840480200,1134027881264339,0,GetFriends
READ,ACCEPTFRND,20,69,68,1134027881277974,1134027928375726,0,GetFriends
READ,ACCEPTFRND,21,69,691,1134027928408918,1134027970902613,0,GetFriends
READ,ACCEPTFRND,22,69,1,1134027970912040,1134028019104585,0,GetFriends
READ,ACCEPTFRND,23,69,0,1134028019118712,1134028058531198,0,GetFriends
READ,ACCEPTFRND,24,69,140,1134028058551205,1134028097588527,0,GetFriends
READ,ACCEPTFRND,25,69,70,1134028097605249,1134028141797880,0,GetFriends
READ,ACCEPTFRND,26,69,925,1134028141808560,1134028185757696,0,GetFriends
READ,ACCEPTFRND,27,69,3,1134028185777513,1134028227306188,0,GetFriends
READ,ACCEPTFRND,28,69,274,1134028227316828,1134028266689860,0,GetFriends
READ,ACCEPTFRND,29,69,214,1134028266705459,1134028303854489,0,GetFriends
READ,ACCEPTFRND,30,69,949,1134028303864358,1134028348048454,0,GetFriends
READ,ACCEPTFRND,31,69,14,1134028348063011,1134028386659176,0,GetFriends
READ,ACCEPTFRND,32,69,91,1134028386669235,1134028429489943,0,GetFriends
READ,ACCEPTFRND,33,69,895,1134028429504651,1134028469283274,0,GetFriends
READ,ACCEPTFRND,34,69,519,1134028469293172,1134028509898686,0,GetFriends
READ,ACCEPTFRND,35,69,0,1134028509911700,1134028550022155,0,GetFriends
READ,ACCEPTFRND,36,69,601,1134028550033667,1134028590992633,0,GetFriends
READ,ACCEPTFRND,37,69,8,1134028591002973,1134028631331036,0,GetFriends
READ,ACCEPTFRND,38,69,534,1134028631341235,1134028672248254,0,GetFriends
READ,ACCEPTFRND,39,69,25,1134028672262130,1134028711625254,0,GetFriends
READ,ACCEPTFRND,40,69,113,1134028711635673,1134028753766628,0,GetFriends
READ,ACCEPTFRND,41,69,18,1134028753777298,1134028794906894,0,GetFriends
READ,ACCEPTFRND,42,69,717,1134028794924087,1134028837214541,0,GetFriends
READ,ACCEPTFRND,43,69,396,1134028837231563,1134028879501508,0,GetFriends
READ,ACCEPTFRND,44,69,0,1134028879520434,1134028921199221,0,GetFriends
