READ,ACCEPTFRND,0,147,2,1134026751415215,1134027079830051,0,GetFriends
READ,ACCEPTFRND,1,147,99,1134027079864005,1134027158695639,0,GetFriends
READ,ACCEPTFRND,2,147,27,1134027158748488,1134027222832330,0,GetFriends
READ,ACCEPTFRND,3,147,53,1134027222849022,1134027239909211,0,GetFriends
READ,ACCEPTFRND,4,147,3,1134027239924169,1134027275617289,0,GetFriends
READ,ACCEPTFRND,5,147,0,1134027275636936,1134027305475794,0,GetFriends
READ,ACCEPTFRND,6,147,420,1134027305493127,1134027335358495,0,GetFriends
READ,ACCEPTFRND,7,147,86,1134027335377160,1134027383331388,0,GetFriends
READ,ACCEPTFRND,8,147,15,1134027383348570,1134027418744011,0,GetFriends
READ,ACCEPTFRND,9,147,7,1134027418762566,1134027466250509,0,GetFriends
READ,ACCEPTFRND,10,147,56,1134027466269284,1134027508789539,0,GetFriends
READ,ACCEPTFRND,11,147,68,1134027508808274,1134027545721382,0,GetFriends
READ,ACCEPTFRND,12,147,853,1134027545731671,1134027589636894,0,GetFriends
READ,ACCEPTFRND,13,147,245,1134027589653585,1134027629907379,0,GetFriends
READ,ACCEPTFRND,14,147,708,1134027629916847,1134027674807338,0,GetFriends
READ,ACCEPTFRND,15,147,11,1134027674820663,1134027711711880,0,GetFriends
READ,ACCEPTFRND,16,147,4,1134027711721788,1134027750642362,0,GetFriends
READ,ACCEPTFRND,17,147,30,1134027750651589,1134027799389005,0,GetFriends
READ,ACCEPTFRND,18,147,11,1134027799398643,1134027838634979,0,GetFriends
READ,ACCEPTFRND,19,147,7,1134027838645779,1134027873557753,0,GetFriends
READ,ACCEPTFRND,20,147,360,1134027873563654,1134027928049474,0,GetFriends
READ,ACCEPTFRND,21,147,17,1134027928060444,1134027967038305,0,GetFriends
READ,ACCEPTFRND,22,147,34,1134027967047442,1134028007981462,0,GetFriends
READ,ACCEPTFRND,23,147,50,1134028007989537,1134028044204505,0,GetFriends
READ,ACCEPTFRND,24,147,0,1134028044212270,1134028086057509,0,GetFriends
READ,ACCEPTFRND,25,147,869,1134028086065534,1134028130294995,0,GetFriends
READ,ACCEPTFRND,26,147,796,1134028130301948,1134028167969000,0,GetFriends
READ,ACCEPTFRND,27,147,44,1134028167976985,1134028210962913,0,GetFriends
READ,ACCEPTFRND,28,147,287,1134028210970978,1134028253507153,0,GetFriends
READ,ACCEPTFRND,29,147,5,1134028253514707,1134028292167839,0,GetFriends
READ,ACCEPTFRND,30,147,180,1134028292175132,1134028335732393,0,GetFriends
READ,ACCEPTFRND,31,147,291,1134028335737893,1134028374085321,0,GetFriends
READ,ACCEPTFRND,32,147,202,1134028374092284,1134028413761021,0,GetFriends
READ,ACCEPTFRND,33,147,167,1134028413769587,1134028454941433,0,GetFriends
READ,ACCEPTFRND,34,147,955,1134028454949137,1134028495524174,0,GetFriends
READ,ACCEPTFRND,35,147,10,1134028495531387,1134028535745507,0,GetFriends
READ,ACCEPTFRND,36,147,74,1134028535753291,1134028576121730,0,GetFriends
